FILENAME;\Hard Disk2\Result\strain_D_E.csv
PROTOCOL;synthetic_test
FILE_VERSION;3.3;
DATE START;2026-09-01;08:00:00
DATE END;2026-09-02;04:00:00;;Last Reading;120;Timestamp;0
DEVICE;BL000-SYNTH
USER;test;COMMENT;synthetic data, not a real experiment
PLATETYPE;MTP-96-Round;LOT;UNKOWN
MTP ROWS;8
MTP COLUMNS;12
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;96MTP;1;20;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1000.00
;;;;;;;;;;;;SET CYCLE TIME [min];10
;;;;;;;;;;;;SET EXP TIME [h];0

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C23;B02;X3;;1;3.71528;10.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B03;X3;;1;3.71875;9.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B04;X4;;1;3.72222;12.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B05;X4;;1;3.72569;9.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B06;X4;;1;3.72917;11.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B07;X4;;1;3.73264;10.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B08;X4;;1;3.73611;9.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B09;X5;;1;3.73958;12.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B10;X5;;1;3.74306;12.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B11;X5;;1;3.74653;12.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;B12;X5;;1;3.75000;12.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C01;X5;;1;3.75347;13.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C02;X6;;1;3.75694;9.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C03;X6;;1;3.76042;11.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C04;X6;;1;3.76389;10.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C05;X6;;1;3.76736;11.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C06;X6;;1;3.77083;9.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C07;X7;;1;3.77431;10.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C08;X7;;1;3.77778;10.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C09;X7;;1;3.78125;10.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C10;X7;;1;3.78472;11.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C11;X7;;1;3.78819;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;C12;X8;;1;3.79167;11.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;D01;X8;;1;3.79514;11.70;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;D02;X8;;1;3.79861;11.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;D03;X8;;1;3.80208;10.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;D04;X8;;1;3.80556;12.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;D05;B1;;1;3.80903;8.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;D06;B1;;1;3.81250;8.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C23;D07;B1;;1;3.81597;8.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;3.83333;176.71;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C24;A01;X1;;1;3.83681;10.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A02;X1;;1;3.84028;10.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A03;X1;;1;3.84375;11.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A04;X1;;1;3.84722;10.68;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A05;X1;;1;3.85069;9.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A06;X2;;1;3.85417;10.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A07;X2;;1;3.85764;10.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A08;X2;;1;3.86111;9.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A09;X2;;1;3.86458;9.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A10;X2;;1;3.86806;10.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A11;X3;;1;3.87153;10.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;A12;X3;;1;3.87500;10.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B01;X3;;1;3.87847;10.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B02;X3;;1;3.88194;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B03;X3;;1;3.88542;9.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B04;X4;;1;3.88889;11.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B05;X4;;1;3.89236;10.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B06;X4;;1;3.89583;10.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B07;X4;;1;3.89931;9.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B08;X4;;1;3.90278;10.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B09;X5;;1;3.90625;12.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B10;X5;;1;3.90972;12.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B11;X5;;1;3.91319;12.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;B12;X5;;1;3.91667;13.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C01;X5;;1;3.92014;13.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C02;X6;;1;3.92361;9.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C03;X6;;1;3.92708;10.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C04;X6;;1;3.93056;10.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C05;X6;;1;3.93403;10.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C06;X6;;1;3.93750;9.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C07;X7;;1;3.94097;9.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C08;X7;;1;3.94444;10.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C09;X7;;1;3.94792;9.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C10;X7;;1;3.95139;10.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C11;X7;;1;3.95486;10.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;C12;X8;;1;3.95833;11.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;D01;X8;;1;3.96181;11.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;D02;X8;;1;3.96528;10.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;D03;X8;;1;3.96875;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;D04;X8;;1;3.97222;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;D05;B1;;1;3.97569;8.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;D06;B1;;1;3.97917;8.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C24;D07;B1;;1;3.98264;7.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;4.00000;175.76;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C25;A01;X1;;1;4.00347;10.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A02;X1;;1;4.00694;10.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A03;X1;;1;4.01042;10.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A04;X1;;1;4.01389;10.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A05;X1;;1;4.01736;9.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A06;X2;;1;4.02083;9.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A07;X2;;1;4.02431;10.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A08;X2;;1;4.02778;10.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A09;X2;;1;4.03125;9.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A10;X2;;1;4.03472;10.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A11;X3;;1;4.03819;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;A12;X3;;1;4.04167;10.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B01;X3;;1;4.04514;10.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B02;X3;;1;4.04861;10.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B03;X3;;1;4.05208;9.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B04;X4;;1;4.05556;11.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B05;X4;;1;4.05903;9.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B06;X4;;1;4.06250;11.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B07;X4;;1;4.06597;10.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B08;X4;;1;4.06944;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B09;X5;;1;4.07292;12.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B10;X5;;1;4.07639;12.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B11;X5;;1;4.07986;12.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;B12;X5;;1;4.08333;13.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C01;X5;;1;4.08681;13.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C02;X6;;1;4.09028;9.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C03;X6;;1;4.09375;10.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C04;X6;;1;4.09722;10.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C05;X6;;1;4.10069;10.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C06;X6;;1;4.10417;9.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C07;X7;;1;4.10764;10.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C08;X7;;1;4.11111;10.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C09;X7;;1;4.11458;9.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C10;X7;;1;4.11806;10.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C11;X7;;1;4.12153;10.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;C12;X8;;1;4.12500;11.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;D01;X8;;1;4.12847;12.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;D02;X8;;1;4.13194;10.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;D03;X8;;1;4.13542;11.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;D04;X8;;1;4.13889;11.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;D05;B1;;1;4.14236;8.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;D06;B1;;1;4.14583;8.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C25;D07;B1;;1;4.14931;7.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;4.16667;179.41;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C26;A01;X1;;1;4.17014;10.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A02;X1;;1;4.17361;10.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A03;X1;;1;4.17708;10.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A04;X1;;1;4.18056;10.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A05;X1;;1;4.18403;10.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A06;X2;;1;4.18750;10.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A07;X2;;1;4.19097;9.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A08;X2;;1;4.19444;10.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A09;X2;;1;4.19792;9.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A10;X2;;1;4.20139;10.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A11;X3;;1;4.20486;10.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;A12;X3;;1;4.20833;10.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B01;X3;;1;4.21181;10.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B02;X3;;1;4.21528;10.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B03;X3;;1;4.21875;9.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B04;X4;;1;4.22222;11.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B05;X4;;1;4.22569;9.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B06;X4;;1;4.22917;10.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B07;X4;;1;4.23264;10.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B08;X4;;1;4.23611;10.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B09;X5;;1;4.23958;13.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B10;X5;;1;4.24306;13.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B11;X5;;1;4.24653;13.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;B12;X5;;1;4.25000;12.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C01;X5;;1;4.25347;14.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C02;X6;;1;4.25694;10.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C03;X6;;1;4.26042;10.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C04;X6;;1;4.26389;10.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C05;X6;;1;4.26736;10.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C06;X6;;1;4.27083;9.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C07;X7;;1;4.27431;10.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C08;X7;;1;4.27778;10.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C09;X7;;1;4.28125;9.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C10;X7;;1;4.28472;11.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C11;X7;;1;4.28819;10.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;C12;X8;;1;4.29167;11.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;D01;X8;;1;4.29514;11.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;D02;X8;;1;4.29861;11.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;D03;X8;;1;4.30208;11.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;D04;X8;;1;4.30556;11.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;D05;B1;;1;4.30903;7.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;D06;B1;;1;4.31250;7.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C26;D07;B1;;1;4.31597;7.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;4.33333;175.04;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C27;A01;X1;;1;4.33681;10.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A02;X1;;1;4.34028;10.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A03;X1;;1;4.34375;11.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A04;X1;;1;4.34722;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A05;X1;;1;4.35069;9.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A06;X2;;1;4.35417;9.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A07;X2;;1;4.35764;10.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A08;X2;;1;4.36111;9.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A09;X2;;1;4.36458;9.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A10;X2;;1;4.36806;9.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A11;X3;;1;4.37153;9.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;A12;X3;;1;4.37500;10.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B01;X3;;1;4.37847;9.70;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B02;X3;;1;4.38194;10.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B03;X3;;1;4.38542;9.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B04;X4;;1;4.38889;11.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B05;X4;;1;4.39236;9.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B06;X4;;1;4.39583;10.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B07;X4;;1;4.39931;10.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B08;X4;;1;4.40278;9.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B09;X5;;1;4.40625;13.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B10;X5;;1;4.40972;13.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B11;X5;;1;4.41319;13.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;B12;X5;;1;4.41667;13.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C01;X5;;1;4.42014;14.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C02;X6;;1;4.42361;9.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C03;X6;;1;4.42708;10.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C04;X6;;1;4.43056;9.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C05;X6;;1;4.43403;10.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C06;X6;;1;4.43750;9.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C07;X7;;1;4.44097;10.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C08;X7;;1;4.44444;10.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C09;X7;;1;4.44792;9.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C10;X7;;1;4.45139;10.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C11;X7;;1;4.45486;10.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;C12;X8;;1;4.45833;11.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;D01;X8;;1;4.46181;11.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;D02;X8;;1;4.46528;11.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;D03;X8;;1;4.46875;10.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;D04;X8;;1;4.47222;10.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;D05;B1;;1;4.47569;7.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;D06;B1;;1;4.47917;7.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C27;D07;B1;;1;4.48264;8.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;4.50000;179.72;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C28;A01;X1;;1;4.50347;10.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A02;X1;;1;4.50694;10.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A03;X1;;1;4.51042;11.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A04;X1;;1;4.51389;11.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A05;X1;;1;4.51736;10.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A06;X2;;1;4.52083;10.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A07;X2;;1;4.52431;10.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A08;X2;;1;4.52778;10.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A09;X2;;1;4.53125;10.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A10;X2;;1;4.53472;10.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A11;X3;;1;4.53819;9.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A12;X3;;1;4.54167;10.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B01;X3;;1;4.54514;10.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B02;X3;;1;4.54861;10.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B03;X3;;1;4.55208;9.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B04;X4;;1;4.55556;11.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B05;X4;;1;4.55903;9.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B06;X4;;1;4.56250;11.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B07;X4;;1;4.56597;10.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B08;X4;;1;4.56944;10.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B09;X5;;1;4.57292;14.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B10;X5;;1;4.57639;13.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B11;X5;;1;4.57986;13.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B12;X5;;1;4.58333;13.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C01;X5;;1;4.58681;14.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C02;X6;;1;4.59028;9.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C03;X6;;1;4.59375;10.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C04;X6;;1;4.59722;10.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C05;X6;;1;4.60069;11.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C06;X6;;1;4.60417;10.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C07;X7;;1;4.60764;10.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C08;X7;;1;4.61111;10.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C09;X7;;1;4.61458;9.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C10;X7;;1;4.61806;10.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C11;X7;;1;4.62153;11.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;C12;X8;;1;4.62500;11.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;D01;X8;;1;4.62847;11.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;D02;X8;;1;4.63194;11.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
