FILENAME;\Hard Disk2\Result\strain_C.csv
PROTOCOL;synthetic_test
FILE_VERSION;3.3;
DATE START;2026-09-01;08:00:00
DATE END;2026-09-02;04:00:00;;Last Reading;120;Timestamp;0
DEVICE;BL000-SYNTH
USER;test;COMMENT;synthetic data, not a real experiment
PLATETYPE;MTP-96-Round;LOT;UNKOWN
MTP ROWS;8
MTP COLUMNS;12
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;96MTP;1;20;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1000.00
;;;;;;;;;;;;SET CYCLE TIME [min];10
;;;;;;;;;;;;SET EXP TIME [h];0

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C28;A07;X2;;1;4.54167;9.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A08;X2;;1;4.54762;10.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A09;X2;;1;4.55357;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A10;X2;;1;4.55952;12.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A11;X3;;1;4.56548;10.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;A12;X3;;1;4.57143;10.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B01;X3;;1;4.57738;9.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B02;X3;;1;4.58333;9.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B03;X3;;1;4.58929;10.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B04;X4;;1;4.59524;11.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B05;X4;;1;4.60119;12.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B06;X4;;1;4.60714;11.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B07;X4;;1;4.61310;12.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B08;X4;;1;4.61905;12.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B09;B1;;1;4.62500;8.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B10;B1;;1;4.63095;8.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C28;B11;B1;;1;4.63690;7.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;4.66667;182.15;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C29;A01;X1;;1;4.67262;18.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A02;X1;;1;4.67857;15.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A03;X1;;1;4.68452;17.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A04;X1;;1;4.69048;15.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A05;X1;;1;4.69643;16.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A06;X2;;1;4.70238;10.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A07;X2;;1;4.70833;10.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A08;X2;;1;4.71429;11.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A09;X2;;1;4.72024;10.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A10;X2;;1;4.72619;11.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A11;X3;;1;4.73214;10.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;A12;X3;;1;4.73810;10.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B01;X3;;1;4.74405;10.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B02;X3;;1;4.75000;9.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B03;X3;;1;4.75595;9.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B04;X4;;1;4.76190;12.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B05;X4;;1;4.76786;12.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B06;X4;;1;4.77381;12.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B07;X4;;1;4.77976;12.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B08;X4;;1;4.78571;13.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B09;B1;;1;4.79167;6.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B10;B1;;1;4.79762;7.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C29;B11;B1;;1;4.80357;8.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;4.83333;178.72;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C30;A01;X1;;1;4.83929;18.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A02;X1;;1;4.84524;14.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A03;X1;;1;4.85119;17.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A04;X1;;1;4.85714;16.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A05;X1;;1;4.86310;16.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A06;X2;;1;4.86905;10.72;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A07;X2;;1;4.87500;9.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A08;X2;;1;4.88095;10.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A09;X2;;1;4.88690;9.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A10;X2;;1;4.89286;12.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A11;X3;;1;4.89881;10.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;A12;X3;;1;4.90476;10.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B01;X3;;1;4.91071;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B02;X3;;1;4.91667;10.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B03;X3;;1;4.92262;9.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B04;X4;;1;4.92857;12.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B05;X4;;1;4.93452;12.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B06;X4;;1;4.94048;12.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B07;X4;;1;4.94643;13.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B08;X4;;1;4.95238;12.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B09;B1;;1;4.95833;8.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B10;B1;;1;4.96429;7.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C30;B11;B1;;1;4.97024;7.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;5.00000;180.55;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C31;A01;X1;;1;5.00595;18.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A02;X1;;1;5.01190;15.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A03;X1;;1;5.01786;18.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A04;X1;;1;5.02381;17.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A05;X1;;1;5.02976;17.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A06;X2;;1;5.03571;10.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A07;X2;;1;5.04167;9.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A08;X2;;1;5.04762;10.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A09;X2;;1;5.05357;10.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A10;X2;;1;5.05952;12.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A11;X3;;1;5.06548;10.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;A12;X3;;1;5.07143;10.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B01;X3;;1;5.07738;10.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B02;X3;;1;5.08333;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B03;X3;;1;5.08929;10.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B04;X4;;1;5.09524;12.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B05;X4;;1;5.10119;12.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B06;X4;;1;5.10714;12.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B07;X4;;1;5.11310;13.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B08;X4;;1;5.11905;13.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B09;B1;;1;5.12500;8.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B10;B1;;1;5.13095;7.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C31;B11;B1;;1;5.13690;8.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;5.16667;178.23;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C32;A01;X1;;1;5.17262;19.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A02;X1;;1;5.17857;15.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A03;X1;;1;5.18452;18.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A04;X1;;1;5.19048;17.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A05;X1;;1;5.19643;18.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A06;X2;;1;5.20238;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A07;X2;;1;5.20833;9.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A08;X2;;1;5.21429;10.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A09;X2;;1;5.22024;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A10;X2;;1;5.22619;11.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A11;X3;;1;5.23214;10.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;A12;X3;;1;5.23810;10.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B01;X3;;1;5.24405;10.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B02;X3;;1;5.25000;10.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B03;X3;;1;5.25595;9.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B04;X4;;1;5.26190;12.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B05;X4;;1;5.26786;13.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B06;X4;;1;5.27381;13.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B07;X4;;1;5.27976;12.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B08;X4;;1;5.28571;12.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B09;B1;;1;5.29167;7.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B10;B1;;1;5.29762;8.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C32;B11;B1;;1;5.30357;8.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;5.33333;178.10;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C33;A01;X1;;1;5.33929;20.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A02;X1;;1;5.34524;16.90;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A03;X1;;1;5.35119;19.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A04;X1;;1;5.35714;17.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A05;X1;;1;5.36310;17.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A06;X2;;1;5.36905;10.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A07;X2;;1;5.37500;9.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A08;X2;;1;5.38095;10.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A09;X2;;1;5.38690;10.70;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A10;X2;;1;5.39286;12.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A11;X3;;1;5.39881;10.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;A12;X3;;1;5.40476;10.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B01;X3;;1;5.41071;10.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B02;X3;;1;5.41667;9.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B03;X3;;1;5.42262;10.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B04;X4;;1;5.42857;13.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B05;X4;;1;5.43452;13.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B06;X4;;1;5.44048;13.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B07;X4;;1;5.44643;13.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B08;X4;;1;5.45238;13.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B09;B1;;1;5.45833;7.59;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B10;B1;;1;5.46429;7.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C33;B11;B1;;1;5.47024;7.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;5.50000;179.80;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C34;A01;X1;;1;5.50595;20.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A02;X1;;1;5.51190;17.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A03;X1;;1;5.51786;19.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A04;X1;;1;5.52381;19.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A05;X1;;1;5.52976;19.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A06;X2;;1;5.53571;10.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A07;X2;;1;5.54167;10.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A08;X2;;1;5.54762;11.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A09;X2;;1;5.55357;11.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A10;X2;;1;5.55952;12.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A11;X3;;1;5.56548;10.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;A12;X3;;1;5.57143;10.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B01;X3;;1;5.57738;10.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B02;X3;;1;5.58333;9.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B03;X3;;1;5.58929;9.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B04;X4;;1;5.59524;12.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B05;X4;;1;5.60119;13.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B06;X4;;1;5.60714;12.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B07;X4;;1;5.61310;14.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B08;X4;;1;5.61905;13.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B09;B1;;1;5.62500;7.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B10;B1;;1;5.63095;7.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C34;B11;B1;;1;5.63690;7.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;5.66667;175.55;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C35;A01;X1;;1;5.67262;21.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A02;X1;;1;5.67857;17.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A03;X1;;1;5.68452;20.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A04;X1;;1;5.69048;19.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A05;X1;;1;5.69643;19.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A06;X2;;1;5.70238;11.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A07;X2;;1;5.70833;10.36;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A08;X2;;1;5.71429;10.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A09;X2;;1;5.72024;10.68;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A10;X2;;1;5.72619;12.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A11;X3;;1;5.73214;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;A12;X3;;1;5.73810;9.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B01;X3;;1;5.74405;10.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B02;X3;;1;5.75000;9.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B03;X3;;1;5.75595;9.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B04;X4;;1;5.76190;13.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B05;X4;;1;5.76786;13.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B06;X4;;1;5.77381;12.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B07;X4;;1;5.77976;13.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B08;X4;;1;5.78571;13.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B09;B1;;1;5.79167;7.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B10;B1;;1;5.79762;7.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C35;B11;B1;;1;5.80357;7.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;5.83333;178.52;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C36;A01;X1;;1;5.83929;23.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A02;X1;;1;5.84524;19.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A03;X1;;1;5.85119;20.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A04;X1;;1;5.85714;19.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A05;X1;;1;5.86310;20.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A06;X2;;1;5.86905;11.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A07;X2;;1;5.87500;10.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A08;X2;;1;5.88095;11.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A09;X2;;1;5.88690;10.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A10;X2;;1;5.89286;12.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A11;X3;;1;5.89881;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;A12;X3;;1;5.90476;10.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B01;X3;;1;5.91071;10.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B02;X3;;1;5.91667;9.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B03;X3;;1;5.92262;9.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B04;X4;;1;5.92857;13.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B05;X4;;1;5.93452;14.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B06;X4;;1;5.94048;13.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B07;X4;;1;5.94643;14.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B08;X4;;1;5.95238;13.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B09;B1;;1;5.95833;8.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B10;B1;;1;5.96429;7.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C36;B11;B1;;1;5.97024;7.68;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;6.00000;177.17;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C37;A01;X1;;1;6.00595;23.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A02;X1;;1;6.01190;19.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A03;X1;;1;6.01786;21.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A04;X1;;1;6.02381;20.98;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A05;X1;;1;6.02976;21.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A06;X2;;1;6.03571;11.24;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A07;X2;;1;6.04167;10.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A08;X2;;1;6.04762;11.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A09;X2;;1;6.05357;10.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A10;X2;;1;6.05952;12.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A11;X3;;1;6.06548;10.38;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;A12;X3;;1;6.07143;10.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B01;X3;;1;6.07738;10.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B02;X3;;1;6.08333;10.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B03;X3;;1;6.08929;9.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B04;X4;;1;6.09524;13.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B05;X4;;1;6.10119;13.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B06;X4;;1;6.10714;13.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B07;X4;;1;6.11310;14.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B08;X4;;1;6.11905;13.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B09;B1;;1;6.12500;8.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B10;B1;;1;6.13095;7.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C37;B11;B1;;1;6.13690;8.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;6.16667;179.08;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C38;A01;X1;;1;6.17262;24.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A02;X1;;1;6.17857;20.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A03;X1;;1;6.18452;23.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A04;X1;;1;6.19048;22.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A05;X1;;1;6.19643;22.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A06;X2;;1;6.20238;11.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A07;X2;;1;6.20833;10.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A08;X2;;1;6.21429;11.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A09;X2;;1;6.22024;10.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A10;X2;;1;6.22619;12.84;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C38;A11;X3;;1;6.23214;10.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
